Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","498","Republic of Moldova","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","61352","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","101507","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","312240","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02122","Sheep","2024","2024","An","423608","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","51619","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02140","Swine / pigs","2024","2024","An","379619","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5112","Stocks","02152","Turkeys","2024","2024","1000 An","182","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02112","Buffalo","2024","2024","An","16600","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02111","Cattle","2024","2024","An","1809400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","561440","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","561440","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","538800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","3590070","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","5334450","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","3590070","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","538800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02123","Goats","2024","2024","An","1426100","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","561440","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","320096","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","538800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","3590070","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","5334450","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","561440","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","538800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","5334450","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","1052000","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","1163600","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","7940900","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02122","Sheep","2024","2024","An","10443400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","5334450","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02140","Swine / pigs","2024","2024","An","3257500","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02132","Asses","2024","2024","An","2739","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5114","Stocks","02196","Bees","2024","2024","No","2671205","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02112","Buffalo","2024","2024","An","4673","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02121.01","Camels","2024","2024","An","5222","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02111","Cattle","2024","2024","An","17373368","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","7541022","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5112","Stocks","02151","Chickens","2024","2024","1000 An","507994","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5112","Stocks","02154","Ducks","2024","2024","1000 An","22195","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","7541022","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","923692","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","48565712","E","Estimated value",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","10748988","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21159.02","Edible offals of camels and other camelids, fresh, chilled or frozen","2024","2024","An","483","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2024","2024","An","268652","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21519.02","Fat of camels","2024","2024","An","483","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","48565712","E","Estimated value",""
"QCL","Crops and livestock products","643","Russian Federation","5112","Stocks","02153","Geese","2024","2024","1000 An","3577","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","923692","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02123","Goats","2024","2024","An","1687316","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","162000","E","Estimated value",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21118.01","Horse meat, fresh or chilled","2024","2024","An","268652","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02131","Horses","2024","2024","An","1322642","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21117.01","Meat of camels, fresh or chilled","2024","2024","An","483","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","7541022","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","2639286","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","923692","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","48565712","E","Estimated value",""
"QCL","Crops and livestock products","643","Russian Federation","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2024","2024","1000 An","6681","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","10748988","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02133","Mules and hinnies","2024","2024","An","154","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","3262","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","7541022","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","923692","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","10748988","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5318","Milk Animals","02293","Raw milk of camel","2024","2024","An","182","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","6358157","E","Estimated value",""
"QCL","Crops and livestock products","643","Russian Federation","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","695512","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","3510000","E","Estimated value",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02122","Sheep","2024","2024","An","19111986","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","10748988","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02140","Swine / pigs","2024","2024","An","29015221","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","643","Russian Federation","5112","Stocks","02152","Turkeys","2024","2024","1000 An","7535","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5114","Stocks","02196","Bees","2024","2024","No","4242","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02111","Cattle","2024","2024","An","1545688","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","468904","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5112","Stocks","02151","Chickens","2024","2024","1000 An","3697","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5112","Stocks","02154","Ducks","2024","2024","1000 An","24","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","468904","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","339644","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","222147","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","48403","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","222147","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5112","Stocks","02153","Geese","2024","2024","1000 An","12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","339644","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02123","Goats","2024","2024","An","1624105","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","1359","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","468904","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","4200","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","339644","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","222147","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2024","2024","1000 An","1668","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","48403","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","839","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","468904","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","339644","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","48403","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","378520","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","603778","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","63311","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02122","Sheep","2024","2024","An","288916","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","48403","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02140","Swine / pigs","2024","2024","An","1062978","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02111","Cattle","2024","2024","An","1709","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","226","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5112","Stocks","02151","Chickens","2024","2024","1000 An","39","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","226","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","813","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","1114","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","1077","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","1114","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","813","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02123","Goats","2024","2024","An","8121","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","55","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","226","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","43","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","813","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","1114","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","1077","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","226","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","813","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","1077","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02122","Sheep","2024","2024","An","10993","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","1077","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02140","Swine / pigs","2024","2024","An","2827","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02132","Asses","2024","2024","An","612","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02111","Cattle","2024","2024","An","10486","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","2193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5112","Stocks","02151","Chickens","2024","2024","1000 An","479","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","2193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","5065","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","6380","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","5015","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","6380","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","5065","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02123","Goats","2024","2024","An","14792","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","90","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02131","Horses","2024","2024","An","1113","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","2193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","1185","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","5065","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","6380","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","5015","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02133","Mules and hinnies","2024","2024","An","1109","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","2193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","5065","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","5015","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","734","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02122","Sheep","2024","2024","An","9146","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","5015","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02140","Swine / pigs","2024","2024","An","10039","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02132","Asses","2024","2024","An","1332","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02111","Cattle","2024","2024","An","2600","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","515","A","Official figure",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5112","Stocks","02151","Chickens","2024","2024","1000 An","243","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","515","A","Official figure",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","2698","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","7079","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","2764","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","7079","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","2698","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02123","Goats","2024","2024","An","10458","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","45","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","515","A","Official figure",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","211","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","2698","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","7079","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","2764","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","515","A","Official figure",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","2698","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","2764","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","579","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02122","Sheep","2024","2024","An","8496","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","2764","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02140","Swine / pigs","2024","2024","An","6876","I","Value imputed by a receiving agency",""
