Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1617","Case materials","2024","2024","1000 USD","74472","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1617","Case materials","2024","2024","1000 USD","300636","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1618","Cartonboard","2024","2024","1000 USD","221997","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1618","Cartonboard","2024","2024","1000 USD","245761","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1621","Wrapping papers","2024","2024","1000 USD","77224","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1621","Wrapping papers","2024","2024","1000 USD","168580","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1622","Other papers mainly for packaging","2024","2024","1000 USD","1520","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1622","Other papers mainly for packaging","2024","2024","1000 USD","2407","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1683","Other paper and paperboard, not elsewhere specified","2024","2024","1000 USD","22786","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1683","Other paper and paperboard, not elsewhere specified","2024","2024","1000 USD","47531","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","521","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","380686","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1644","Further processed sawnwood, non-coniferous (export/import)","2024","2024","1000 USD","905","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1644","Further processed sawnwood, non-coniferous (export/import)","2024","2024","1000 USD","240455","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1652","Wooden wrapping and packaging material (export/import)","2024","2024","1000 USD","2537","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1652","Wooden wrapping and packaging material (export/import)","2024","2024","1000 USD","19169","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","16707","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","6315","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","4611","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","458812","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1636","Glue-laminated timber (glulam)","2024","2024","1000 USD","7","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1636","Glue-laminated timber (glulam)","2024","2024","1000 USD","3196","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1684","I-beams (I-joists)","2024","2024","1000 USD","385","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","27769","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","670957","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","172","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","692","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","19588","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","62110","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1665","Composite paper and paperboard (export/import)","2024","2024","1000 USD","5507","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1665","Composite paper and paperboard (export/import)","2024","2024","1000 USD","26","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","116705","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","186858","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","31262","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","49734","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","69341","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","151009","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5622","Import value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","94403","A","Official figure",""
"FO","Forestry Production and Trade","076","Brazil","5922","Export value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","44035","A","Official figure",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1628","Wood fuel, non-coniferous","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","403","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","35","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","250","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1630","Wood charcoal","2024","2024","1000 USD","12","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1630","Wood charcoal","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1619","Wood chips and particles","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1632","Sawnwood, coniferous","2024","2024","1000 USD","3405","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1632","Sawnwood, coniferous","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","458","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1634","Veneer sheets","2024","2024","1000 USD","132","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1634","Veneer sheets","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1640","Plywood and LVL","2024","2024","1000 USD","2423","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1640","Plywood and LVL","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1697","Particle board","2024","2024","1000 USD","9","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1647","Hardboard","2024","2024","1000 USD","10","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1650","Other fibreboard","2024","2024","1000 USD","16","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1656","Chemical wood pulp","2024","2024","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1663","Chemical wood pulp, sulphate, bleached","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1667","Dissolving wood pulp","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1669","Recovered paper","2024","2024","1000 USD","8","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1671","Newsprint","2024","2024","1000 USD","91","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1674","Printing and writing papers","2024","2024","1000 USD","220","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1674","Printing and writing papers","2024","2024","1000 USD","92","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1612","Printing and writing papers, uncoated, mechanical","2024","2024","1000 USD","3","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1612","Printing and writing papers, uncoated, mechanical","2024","2024","1000 USD","4","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1615","Printing and writing papers, uncoated, woodfree","2024","2024","1000 USD","147","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1615","Printing and writing papers, uncoated, woodfree","2024","2024","1000 USD","4","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1616","Printing and writing papers, coated","2024","2024","1000 USD","70","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1616","Printing and writing papers, coated","2024","2024","1000 USD","84","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1675","Other paper and paperboard","2024","2024","1000 USD","671","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1675","Other paper and paperboard","2024","2024","1000 USD","3","E","Estimated value",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1676","Household and sanitary papers","2024","2024","1000 USD","616","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1617","Case materials","2024","2024","1000 USD","7","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1617","Case materials","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1618","Cartonboard","2024","2024","1000 USD","9","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1618","Cartonboard","2024","2024","1000 USD","3","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1621","Wrapping papers","2024","2024","1000 USD","1","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1622","Other papers mainly for packaging","2024","2024","1000 USD","30","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1683","Other paper and paperboard, not elsewhere specified","2024","2024","1000 USD","8","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","488","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1644","Further processed sawnwood, non-coniferous (export/import)","2024","2024","1000 USD","738","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1644","Further processed sawnwood, non-coniferous (export/import)","2024","2024","1000 USD","84","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1652","Wooden wrapping and packaging material (export/import)","2024","2024","1000 USD","9","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","260","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","1","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","1000","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","116","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","1000 USD","9","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","7524","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","96","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","3","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","2","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","222","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","411","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","495","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","6","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","199","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","13","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5622","Import value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","628","X","Figure from external organization",""
"FO","Forestry Production and Trade","092","British Virgin Islands","5922","Export value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","2","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1627","Wood fuel, coniferous","2024","2024","1000 USD","2","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","2","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1630","Wood charcoal","2024","2024","1000 USD","205","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1630","Wood charcoal","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1619","Wood chips and particles","2024","2024","1000 USD","1","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1619","Wood chips and particles","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1620","Wood residues","2024","2024","1000 USD","7","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1620","Wood residues","2024","2024","1000 USD","17","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1605","Sawdust (export/import)","2024","2024","1000 USD","7","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1693","Wood pellets","2024","2024","1000 USD","7","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1694","Wood briquettes and other agglomerates","2024","2024","1000 USD","269","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1694","Wood briquettes and other agglomerates","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1632","Sawnwood, coniferous","2024","2024","1000 USD","112","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1632","Sawnwood, coniferous","2024","2024","1000 USD","8","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","297","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","156","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1634","Veneer sheets","2024","2024","1000 USD","2","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1634","Veneer sheets","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1640","Plywood and LVL","2024","2024","1000 USD","3664","E","Estimated value",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1640","Plywood and LVL","2024","2024","1000 USD","4","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1607","Laminated Veneer Lumber (LVL)","2024","2024","1000 USD","79","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1697","Particle board","2024","2024","1000 USD","44","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1697","Particle board","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1606","Oriented strand board (OSB)","2024","2024","1000 USD","2","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1647","Hardboard","2024","2024","1000 USD","4","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1647","Hardboard","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","1000 USD","80","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","1000 USD","6","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1650","Other fibreboard","2024","2024","1000 USD","1","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1650","Other fibreboard","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1685","Mechanical and semi-chemical wood pulp","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1656","Chemical wood pulp","2024","2024","1000 USD","1","E","Estimated value",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1656","Chemical wood pulp","2024","2024","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1663","Chemical wood pulp, sulphate, bleached","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1686","Chemical wood pulp, sulphite","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1686","Chemical wood pulp, sulphite","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1667","Dissolving wood pulp","2024","2024","1000 USD","10","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1668","Pulp from fibres other than wood","2024","2024","1000 USD","2","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1668","Pulp from fibres other than wood","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1609","Recovered fibre pulp (export/import)","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1609","Recovered fibre pulp (export/import)","2024","2024","1000 USD","8","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1669","Recovered paper","2024","2024","1000 USD","3","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1669","Recovered paper","2024","2024","1000 USD","424","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1671","Newsprint","2024","2024","1000 USD","205","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1671","Newsprint","2024","2024","1000 USD","420","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1674","Printing and writing papers","2024","2024","1000 USD","3596","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1674","Printing and writing papers","2024","2024","1000 USD","3","E","Estimated value",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1612","Printing and writing papers, uncoated, mechanical","2024","2024","1000 USD","729","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1612","Printing and writing papers, uncoated, mechanical","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1615","Printing and writing papers, uncoated, woodfree","2024","2024","1000 USD","2164","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1615","Printing and writing papers, uncoated, woodfree","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1616","Printing and writing papers, coated","2024","2024","1000 USD","703","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1616","Printing and writing papers, coated","2024","2024","1000 USD","3","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1675","Other paper and paperboard","2024","2024","1000 USD","1862","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1675","Other paper and paperboard","2024","2024","1000 USD","65","E","Estimated value",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1676","Household and sanitary papers","2024","2024","1000 USD","504","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1676","Household and sanitary papers","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1617","Case materials","2024","2024","1000 USD","52","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1617","Case materials","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1618","Cartonboard","2024","2024","1000 USD","81","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1618","Cartonboard","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1621","Wrapping papers","2024","2024","1000 USD","1194","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1621","Wrapping papers","2024","2024","1000 USD","23","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1622","Other papers mainly for packaging","2024","2024","1000 USD","17","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1622","Other papers mainly for packaging","2024","2024","1000 USD","41","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1683","Other paper and paperboard, not elsewhere specified","2024","2024","1000 USD","14","X","Figure from external organization",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1683","Other paper and paperboard, not elsewhere specified","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5622","Import value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","096","Brunei Darussalam","5922","Export value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
